ID,Name,School
509953,Emily Smith,Westfield State
510521,Madelyn Moore,Northern Colo
510521,Madelyn Moore,Virginia Tech
510538,Natalia Kuipers,Bryant U (W)
510538,Natalia Kuipers,Bryant U (M)
510586,Anahi Schreuders,Boise St
510586,Anahi Schreuders,Indy
510603,Brandon Cheong,Youngstown St
510603,Brandon Cheong,UN Omaha
511054,Elliot Labeau,UMSL
511054,Elliot Labeau,McKendree
511241,Meesha Montgomery,Augustana (W)
511241,Meesha Montgomery,SIUC (W)
511361,Joseph Addison,Augustana
511361,Joseph Addison,Monmouth
511606,Maddie Deucher,New Mexico
511606,Maddie Deucher,Kentucky
511736,Sarah Anderson,Fresno Pacific
511736,Sarah Anderson,Alfred
512489,Thomas Hooper,Malone
512489,Thomas Hooper,Eastern Ill
512537,Hendrik Faber,South Carolina
512537,Hendrik Faber,Queens (NC)
513714,Emma Greene,Delta State
513714,Emma Greene,Rollins
516774,Rachel Kimmel,Rutgers
516774,Rachel Kimmel,St. Bonaventure
517411,Aislinn Holder,Akron
517411,Aislinn Holder,Indiana
517828,Erge Gezmis,South Carolina
517828,Erge Gezmis,NC State
517993,Madison Petschauer,Redlands
517993,Madison Petschauer,UNLV (W)
517993,Madison Petschauer,UNLV (M)
518028,Andrew Lucky,George Mason
518028,Andrew Lucky,NJIT
520008,Brynn Jewell,Old Dominion (M)
520008,Brynn Jewell,Old Dominion (W)
520022,Jack Johnson,Denison
520022,Jack Johnson,Augustana (M)
520022,Jack Johnson,Bates
520025,Bojena Gross,Findlay
520025,Bojena Gross,John Carroll
520037,Nathan Johnson,VASSAR
520037,Nathan Johnson,Youngstown St
520165,Marina Olmstead,Alabama
520165,Marina Olmstead,New Mexico
520410,Lauren Chaney,Missouri St (W)
520410,Lauren Chaney,Houston
520410,Lauren Chaney,Missouri St. (M)
520772,Marc Stern,Connecticut
520772,Marc Stern,Binghamton
520815,Aidan Crisci,UNC
520815,Aidan Crisci,Tennessee
520853,Emma Jones,Redlands
520853,Emma Jones,McDaniel
520853,Emma Jones,Rollins
520891,Kaitlyn Sullivan,Ohio Northern
520891,Kaitlyn Sullivan,Delaware
520952,Sophie Anderson,Centre College
520952,Sophie Anderson,Houston
521144,Morgan Reilly,Rollins
521144,Morgan Reilly,East Carolina
521814,Nicole Kenny,Scranton
521814,Nicole Kenny,Malone
522770,Ian Shultz,Linfield
522770,Ian Shultz,Grand Canyon
522770,Ian Shultz,Denver
522983,Annabella Jencova,New Hampshire
522983,Annabella Jencova,Wagner
522987,Jedi Morland Janes,Carson-Newman
522987,Jedi Morland Janes,St. Francis
523182,Summer Miln,Old Dominion (W)
523182,Summer Miln,Old Dominion (M)
523344,Samuel McKenzie,Oakland
523344,Samuel McKenzie,Grand Canyon
523804,Trevor Johnson,Susquehanna
523804,Trevor Johnson,St. Michael's
523843,Jacob Lafferty,Lynchburg
523843,Jacob Lafferty,Wesleyan
525290,Greta Dunn,Puget Sound
525290,Greta Dunn,Grinnell
526257,Jessica Gordon,SUNY Geneseo
526257,Jessica Gordon,Amherst
526260,Alexa Pappas,Princeton
526260,Alexa Pappas,Ramapo
526329,Faith Gambardella,Bryant U (M)
526329,Faith Gambardella,Bryant U (W)
526334,Ethan Smith,Denison
526334,Ethan Smith,Cal Lutheran
526334,Ethan Smith,Ouachita
526334,Ethan Smith,Occidental
526334,Ethan Smith,Utah
526334,Ethan Smith,LIU
526367,Darien Tompkins,Air Force (W)
526367,Darien Tompkins,Air Force (M)
526561,Dylan Citta,UNC
526561,Dylan Citta,UNC Wilmington
526998,Patrick McCrone,Canisius
526998,Patrick McCrone,SUNY Fredonia
527051,Mark Crocker,Binghamton
527051,Mark Crocker,SUNY Geneseo
527321,Terrin Boehmer,McMurry
527321,Terrin Boehmer,Augustana
528704,Emily Greene,CALU-PA
528704,Emily Greene,Clarkson
529148,Molly Urkiel,Minnesota
529148,Molly Urkiel,Rutgers
529601,Brienne Westfall,SUNY Brockport
529601,Brienne Westfall,Purchase College
530115,Marissa Kleckner,Towson
530115,Marissa Kleckner,American
532069,Lizzy Linartas,East Carolina
532069,Lizzy Linartas,Arkansas
532793,Ian Cooper,TAMPA
532793,Ian Cooper,Florida St
532856,Lia Campbell,Air Force (M)
532856,Lia Campbell,Air Force (W)
539004,Kaylee Tringali,Sioux Falls
539004,Kaylee Tringali,South Dakota St
539083,Christiana Williams,Tulane
539083,Christiana Williams,San Diego St
539185,Alex Gonzalez,Iowa
539185,Alex Gonzalez,Cincinnati
541571,Olivia Hawkins,Norwich
541571,Olivia Hawkins,Salisbury
541733,Taylor Williams,FGCU
541733,Taylor Williams,Arizona St
541733,Taylor Williams,Missouri
542214,Hailey Williams,Drew
542214,Hailey Williams,Gardner-Webb
542214,Hailey Williams,Nova S'eastern
542537,Brynna Wolfe,Ohio St
542537,Brynna Wolfe,East Carolina
542901,Jacob Berkheimer,Missouri St. (M)
542901,Jacob Berkheimer,Missouri St (W)
542901,Jacob Berkheimer,Jewell
544612,Nina Kucheran,Florida
544612,Nina Kucheran,Florida St
545017,Neil Simpson,Minnesota
545017,Neil Simpson,Penn
545080,Ian Van Gorp,Ohio St
545080,Ian Van Gorp,Miami (Ohio)
545265,Sarah Shiers,North Florida
545265,Sarah Shiers,Cal Baptist
545685,Mason Kennedy,SUNY New Paltz
545685,Mason Kennedy,Messiah
546586,Kate Afanasyeva,UNLV (M)
546586,Kate Afanasyeva,UNLV (W)
547257,Bert Wang,Wash U. MO
547257,Bert Wang,Grinnell
547474,Colin Martin,Cleveland St
547474,Colin Martin,Oakland
547474,Colin Martin,Iona Coll
547474,Colin Martin,Findlay
547505,Jordan Stump,Cleveland St
547505,Jordan Stump,NDC
547803,Erin Butler,Case Western
547803,Erin Butler,Findlay
548229,Lily Gardner,Wisconsin
548229,Lily Gardner,Georgia
548707,Paris Raptis,Fordham
548707,Paris Raptis,Drexel
548862,Payton Timken,Kenyon
548862,Payton Timken,Wooster
548998,Dylan Cossin,Mount Union
548998,Dylan Cossin,Edinboro
549013,Luca Aldewereld,Cleveland St
549013,Luca Aldewereld,Alfred State
549371,Vera Margula,Missouri St (W)
549371,Vera Margula,Missouri St. (M)
550087,Britney Muralt,Willamette
550087,Britney Muralt,George Fox
550717,Bryanna Matkovich,Hendrix
550717,Bryanna Matkovich,Augustana
551049,Claire Russell,Bryant U (W)
551049,Claire Russell,Boston College
551049,Claire Russell,Bryant U (M)
551333,Emma Ballantyne,Eastern Ill
551333,Emma Ballantyne,Ouachita
551373,Kalie Landrum,Illinois Chicago (W)
551373,Kalie Landrum,Illinois-Chicago
551548,Brady Monson,Augustana (W)
551548,Brady Monson,Augustana (M)
553123,Charlie Clark,Wyoming (W)
553123,Charlie Clark,Boston College
553123,Charlie Clark,Wyoming (M)
553366,Landon Clark,Gardner-Webb
553366,Landon Clark,Xavier
555201,Andrew Columbus,IU Indianapolis
555201,Andrew Columbus,Wyoming (M)
555201,Andrew Columbus,Wyoming (W)
555215,Joseph Kibbon,St. Cloud St.-M
555215,Joseph Kibbon,St. Cloud St.-W
556696,Kelly Tiernan,Bryant U (M)
556696,Kelly Tiernan,Bryant U (W)
557442,Warren Briggs,Pittsburgh
557442,Warren Briggs,Indiana
558020,Morgan Allison,Wis.- Green Bay
558020,Morgan Allison,Valparaiso (M)
558020,Morgan Allison,Valparaiso (W)
558138,Isabel Ivey,Florida
558138,Isabel Ivey,California
558182,Parker Brown,South Dakota St
558182,Parker Brown,Olivet
558293,Jazz Widney,Alfred State
558293,Jazz Widney,Calvin
559616,Liam Murphy,Binghamton
559616,Liam Murphy,Ithaca
564293,Joseph Turley,Malone
564293,Joseph Turley,Tiffin
566199,Emma Hall,UW-Oshkosh
566199,Emma Hall,Middlebury
566683,Auben Nugent,Oakland
566683,Auben Nugent,Florida St
566695,Maeve Rosko,Air Force (M)
566695,Maeve Rosko,Air Force (W)
566755,Sira Limbu,Missouri St. (M)
566755,Sira Limbu,Missouri St (W)
567322,Logan Davis,Manchester
567322,Logan Davis,Air Force (M)
567906,Cece Mayer,Queens (NC)
567906,Cece Mayer,Grand Canyon
569087,Kuba Ksiazek,Hawaii
569087,Kuba Ksiazek,Florida St
569118,Tyler Roethke,Boston College
569118,Tyler Roethke,Massachusetts
569282,Luca Olivieri,SUNY Brockport
569282,Luca Olivieri,Ithaca
570192,Nathan Ratynski,Hiram College
570192,Nathan Ratynski,NDC
573399,Jack Herczeg,Miami (Ohio)
573399,Jack Herczeg,Ohio St
574760,Kendra Joachim,Air Force (W)
574760,Kendra Joachim,Duquesne
574760,Kendra Joachim,Air Force (M)
574779,Emma Warner,St. Francis Pa.
574779,Emma Warner,Northern Ariz
574972,Bree Moericke,Illinois-Chicago
574972,Bree Moericke,Illinois Chicago (W)
575258,Mateja Milovanovic,Arizona
575258,Mateja Milovanovic,UNC
575796,Ashley Calderon,Massachusetts
575796,Ashley Calderon,Central Conn St
576003,Rylee Wirtanen,Bryant U (W)
576003,Rylee Wirtanen,Bryant U (M)
576064,Reilly Gluz,Wheaton MA
576064,Reilly Gluz,Lycoming
576161,Jessica Sanders,Illinois-Chicago
576161,Jessica Sanders,Illinois Chicago (W)
577029,Nathan Moore,Texas
577029,Nathan Moore,Drury
579061,Kellan Chadderdon,Wyoming (W)
579061,Kellan Chadderdon,Wyoming (M)
579649,Miles Simon,Georgia
579649,Miles Simon,Howard
579676,Riley Byers,Lewis
579676,Riley Byers,Barton
579790,Delaney Carlton,UNC Asheville
579790,Delaney Carlton,UNC
580228,Griffin Hammett,Evansville (W)
580228,Griffin Hammett,Evansville (M)
580808,Chris Morris,Minnesota
580808,Chris Morris,Wisconsin
581423,Dane Charleston,IU Indianapolis
581423,Dane Charleston,Oakland
581522,Colton McGrady,Duke
581522,Colton McGrady,Georgia
581836,Taylor Eaton,Fla Atlantic (M)
581836,Taylor Eaton,Fla Atlantic (W)
587249,Andre McCloud,Kenyon
587249,Andre McCloud,Montevallo
593407,Emma Shaughnessy,Indiana
593407,Emma Shaughnessy,Fordham
593922,Julia Cook,Oakland
593922,Julia Cook,Texas
594460,Katie Rock,CMU
594460,Katie Rock,Kalamazoo
596689,Wojciech Dutkowiak,Fordham
596689,Wojciech Dutkowiak,Pittsburgh
597750,Grayson Daughtry,Wis.- Green Bay
597750,Grayson Daughtry,Emmanuel
598156,Grace Rauker,Wis.- Green Bay
598156,Grace Rauker,St. Cloud St.-W
599964,Sydney Fleming,Concordia
599964,Sydney Fleming,Malone
601851,Luke Landis,Denison
601851,Luke Landis,Fresno Pacific
601890,Logan Marks,W&J
601890,Logan Marks,Bethany
601986,Zach Bennett,Gardner-Webb
601986,Zach Bennett,Lynchburg
602208,Ryan Trichler,Cal Poly
602208,Ryan Trichler,Ohio St
603807,Juan Varela,Seattle U (W)
603807,Juan Varela,Seattle U (M)
604993,Kennedy Grotjohn,Cincinnati
604993,Kennedy Grotjohn,UNC Wilmington
605426,Sydney Laughlin,Grove City
605426,Sydney Laughlin,Ashland
606098,Peter Thompson,Pacific Lutheran
606098,Peter Thompson,Virginia
606969,Raegen Follis,Incarnate Word
606969,Raegen Follis,Illinois St
607175,Peyton Curry,LSU
607175,Peyton Curry,South Carolina
607988,Grant Davis,Lynchburg
607988,Grant Davis,Auburn
608183,Payton Smith,Missouri St. (M)
608183,Payton Smith,Missouri St (W)
608230,Brett Sasser,Fla Atlantic (M)
608230,Brett Sasser,Fla Atlantic (W)
608415,Aidan Wilson,Brown
608415,Aidan Wilson,King's
608415,Aidan Wilson,Hendrix
608430,Alex Johnson,Grinnell
608430,Alex Johnson,Claremont MS
608430,Alex Johnson,Gustavus
608430,Alex Johnson,WCU
608639,Rafe Dolan Peterson,Illinois-Chicago
608639,Rafe Dolan Peterson,Wis.- Green Bay
609113,Parker Kabe,St. Cloud St.-W
609113,Parker Kabe,St. Cloud St.-M
609915,Carolyn Bolden,Millersville
609915,Carolyn Bolden,Liberty
610301,Alexandra White,UNC
610301,Alexandra White,Kenyon
610312,Jeff Tuning,UNC Wilmington
610312,Jeff Tuning,Louisville
610321,Bethany Tart,UNC Wilmington
610321,Bethany Tart,South Carolina
610433,Kyle Douglas,Fla Atlantic (W)
610433,Kyle Douglas,Fla Atlantic (M)
610466,Alicia Wilson,California
610466,Alicia Wilson,Texas
610487,Jane Brown,Arizona St
610487,Jane Brown,Fordham
610489,Santiago Aguilera,TAMPA
610489,Santiago Aguilera,Louisville
611515,Anya Pelshaw,John Carroll
611515,Anya Pelshaw,Lafayette
611671,Connor Hunt,Bloomsburg
611671,Connor Hunt,Michigan
613373,Kenneth Lok,Hartwick
613373,Kenneth Lok,Cabrini
613925,Brandon Arias,WPUNJ
613925,Brandon Arias,Ramapo
614302,Emma Burke,Bates
614302,Emma Burke,George Mason
614302,Emma Burke,UMBC
614754,Shannon Stott,East Carolina
614754,Shannon Stott,Nebraska
614852,Millie Sansome,Georgia
614852,Millie Sansome,Iowa
615553,Brooke Zettel,Virginia Tech
615553,Brooke Zettel,Florida
616606,Mateo Miceli,Alabama
616606,Mateo Miceli,Louisville
616693,Miles West,Lynchburg
616693,Miles West,George Mason
616758,Kristina Zachary,Old Dominion (W)
616758,Kristina Zachary,Old Dominion (M)
616772,Paul Southern,Bates
616772,Paul Southern,Barry U
616786,Riley Babson,Arizona
616786,Riley Babson,Denver
616800,Adrianna Barone,Gardner-Webb
616800,Adrianna Barone,Florida Int'l
616820,Kennady Hart,Ohio St
616820,Kennady Hart,Maine
618361,Jonathan Bennett,West Virginia
618361,Jonathan Bennett,William & Mary
618771,Max McCusker,Arizona St
618771,Max McCusker,Florida St
619267,Emily Drabick,Florida Southern
619267,Emily Drabick,McKendree
619393,Jack Engel,Dickinson
619393,Jack Engel,Columbia
619425,Dan Mueser,Ursinus
619425,Dan Mueser,Bloomsburg
620039,Ava Snyder,Maine Maritime
620039,Ava Snyder,Catholic UA
620191,Robert Gagnon,RIT
620191,Robert Gagnon,Rowan
620206,Caroline Mahoney,Massachusetts
620206,Caroline Mahoney,Bucknell
620206,Caroline Mahoney,Holy Cross
620211,Caraline Baker,Southern Cali
620211,Caraline Baker,Bellarmine
622431,Austin Smith,South Dakota St
622431,Austin Smith,Evansville (W)
622431,Austin Smith,Towson
622431,Austin Smith,Evansville (M)
622431,Austin Smith,Elizabethtown
622449,Maddy Albert-Nelson,UW-L
622449,Maddy Albert-Nelson,Wis.- Green Bay
623088,Derek Whyte,Wagner
623088,Derek Whyte,Maine
623110,Chad Buccella,Nazareth
623110,Chad Buccella,Rochester
623466,Thomas Diaz,Wyoming (M)
623466,Thomas Diaz,Wyoming (W)
626964,Kaya Martin,Beloit College
626964,Kaya Martin,Carroll
628860,Madeleine Nguyen,North Texas
628860,Madeleine Nguyen,Loy. Marymount
629612,Drew MacDonald,Albright
629612,Drew MacDonald,Bowdoin
630874,Matthew Fernandez,Illinois Chicago (W)
630874,Matthew Fernandez,Illinois-Chicago
631733,Anslee Dickerson,Northern Ariz
631733,Anslee Dickerson,Nevada
631810,Grace Anderson,Arizona
631810,Grace Anderson,L&C
634787,Marcel Snitko,Nova S'eastern
634787,Marcel Snitko,Wingate
635054,Raf Hendriks,St. Cloud St.-W
635054,Raf Hendriks,St. Cloud St.-M
635299,Clark Wakeland,Georgia Tech
635299,Clark Wakeland,Michigan
635415,Hannah Jones,Gustavus
635415,Hannah Jones,Delta State
635415,Hannah Jones,UNLV (W)
635415,Hannah Jones,Ball State
635493,John Sullivan,Gordon
635493,John Sullivan,Cal Baptist
637262,Jacqueline Grabowski,LIU
637262,Jacqueline Grabowski,Fla Atlantic (W)
638882,Justin Kalugin,Seattle U (M)
638882,Justin Kalugin,Seattle U (W)
641384,Kaylee Hamblin,NC State
641384,Kaylee Hamblin,East Carolina
641612,Madeline Smith,UNC
641612,Madeline Smith,Vanderbilt
641612,Madeline Smith,UCLA
642807,Ava Haase,UNLV (W)
642807,Ava Haase,UNLV (M)
645351,Emma Lee,Amherst
645351,Emma Lee,Rhode Island
647077,Josiah Shaffer,Niagara
647077,Josiah Shaffer,RIT
648468,Andrei Ungur,Utah
648468,Andrei Ungur,Carson-Newman
648503,Brady Samuels,Salem (M)
648503,Brady Samuels,Purdue
650198,Kelsey Andrusak,Eastern Mich
650198,Kelsey Andrusak,Grand Canyon
650512,Claudia Hollis,Lindenwood
650512,Claudia Hollis,Evansville (W)
651083,Julia Stellato,Sacred Heart
651083,Julia Stellato,Rider
651634,Kayla Sayovitz,UWEC
651634,Kayla Sayovitz,Sioux Falls
652793,Geffen Chang,Whittier College
652793,Geffen Chang,Oakland
652897,Enzo Kihara,Emmanuel
652897,Enzo Kihara,Lewis
653481,Max Dehen,Evansville (W)
653481,Max Dehen,Evansville (M)
653680,Francesca Neubauer,Vanderbilt
653680,Francesca Neubauer,Arizona
653961,Amadeusz Kielczewski,Lewis
653961,Amadeusz Kielczewski,Emmanuel
655751,Kenzi Cook,Loy. Marymount
655751,Kenzi Cook,Rollins
659405,Kelsie Drennen,Sou. Virginia
659405,Kelsie Drennen,Delaware
659425,Savs Mouat,Wayne State
659425,Savs Mouat,Eastern Mich
659651,Elliott Jones,TCU
659651,Elliott Jones,Auburn
661005,Aidan Smith,CMU
661005,Aidan Smith,Whitworth
661405,Shannon Meadway,Penn St
661405,Shannon Meadway,Rutgers
661616,Mia Zahab,Florida Int'l
661616,Mia Zahab,Washington St.
661994,Logan Belanger,GA Southern
661994,Logan Belanger,Oakland
662952,Mark Blankley,Seattle U (W)
662952,Mark Blankley,Seattle U (M)
662957,Tyler Mansheim,Cal Baptist
662957,Tyler Mansheim,SMU
663206,Devin Bunner,Wash U. MO
663206,Devin Bunner,Rider
664421,Tara Culibrk,Denison
664421,Tara Culibrk,Pittsburgh
666742,Owen Teague,St. Cloud St.-W
666742,Owen Teague,St. Cloud St.-M
667407,Kelly Sego,Missouri St. (M)
667407,Kelly Sego,Missouri St (W)
670193,Ian Wiley,Jewell
670193,Ian Wiley,Oklahoma Baptist
670579,Abby Turner,Air Force (W)
670579,Abby Turner,Air Force (M)
672098,Abdelrahman Elaraby,Louisville
672098,Abdelrahman Elaraby,Notre Dame
672165,Aziz Ghaffari,Colorado Mesa
672165,Aziz Ghaffari,Florida St
672427,Paige Edwards,Bryant U (M)
672427,Paige Edwards,Bryant U (W)
673959,Ezra Ferguson,Malone
673959,Ezra Ferguson,Ohio Wesleyan
674502,Moana Houde-Camirand,Niagara
674502,Moana Houde-Camirand,New Mexico St
675125,Laetitia Bouc,ROCK
675125,Laetitia Bouc,St. Francis
675385,Gavin Smith,Wyoming (W)
675385,Gavin Smith,Linfield
675385,Gavin Smith,Wyoming (M)
676141,Quinn Teller,Wyoming (W)
676141,Quinn Teller,Wyoming (M)
676250,Landon Driggers,Tennessee
676250,Landon Driggers,Indy
677460,Vianka Acosta Mckenzie,Sacred Heart
677460,Vianka Acosta Mckenzie,Massachusetts
677919,Rachel Baker,F&M
677919,Rachel Baker,UWEC
678315,Andrew Iverson,St. Cloud St.-W
678315,Andrew Iverson,St. Cloud St.-M
679056,Elliot Anderson,Rose-Hulman
679056,Elliot Anderson,E. Connecticut
679984,Reagan Lord,Bryant U (M)
679984,Reagan Lord,Bryant U (W)
683852,Patrick Sammon,Texas
683852,Patrick Sammon,Arizona St
684526,Luke Wiesner,Illinois Chicago (W)
684526,Luke Wiesner,Illinois-Chicago
684828,Daniel Galinski,Illinois Chicago (W)
684828,Daniel Galinski,Illinois-Chicago
684852,Sam Brown,Missouri
684852,Sam Brown,Kenyon
685005,Sara Strauss,Valparaiso (M)
685005,Sara Strauss,Valparaiso (W)
685339,Emily Haimes,West Virginia
685339,Emily Haimes,Nebraska
687103,Nathan Ober,Catholic UA
687103,Nathan Ober,Husson
688072,Taylor Steele,Incarnate Word
688072,Taylor Steele,South Carolina
689950,Jessica Phillips,Illinois Chicago (W)
689950,Jessica Phillips,Illinois-Chicago
690555,Jack Higgins,Colorado College
690555,Jack Higgins,USMMA
691226,Salina Damas,Henderson St.
691226,Salina Damas,Little Rock
692009,Maggie McGuire,Franklin
692009,Maggie McGuire,Auburn
692659,Linus Kahl,South Carolina
692659,Linus Kahl,Alabama
693764,Megan Schueller,Davis & Elkins
693764,Megan Schueller,Barton
696129,Daisy Anderson,Pittsburgh
696129,Daisy Anderson,Arizona
696721,Riccardo Domenico,Evansville (W)
696721,Riccardo Domenico,Evansville (M)
697725,David Schlicht,Arizona
697725,David Schlicht,Arizona St
698222,Andrew Holmes,Biola University
698222,Andrew Holmes,Bloomsburg
701079,Daniel Jablonski,NJIT
701079,Daniel Jablonski,Milwaukee
704067,Shane Conroy,Ithaca
704067,Shane Conroy,Bentley
706198,Fiona Rosko,Millikin
706198,Fiona Rosko,Saint Benedict
709938,Rachel Flaherty,Sacred Heart
709938,Rachel Flaherty,Alfred
711932,Andrew Benson,Biola University
711932,Andrew Benson,Wisconsin
711932,Andrew Benson,Lebanon Valley
712367,Jaehee Park,Fordham
712367,Jaehee Park,American
713812,Zachary Martin,SUNY Potsdam
713812,Zachary Martin,L&C
724033,Austin Simpson,Duke
724033,Austin Simpson,TAMPA
725042,Lily Wong,Colby
725042,Lily Wong,Carleton
726331,Audrey Jacobs,WCU
726331,Audrey Jacobs,UNC- Pembroke
739096,Lauren Meyer,Rose-Hulman
739096,Lauren Meyer,Case Western
741025,Dominic May,Lewis
741025,Dominic May,Valparaiso (M)
745434,Ziv Marco,Eastern Ill
745434,Ziv Marco,Mount Union
745438,Daisy Platts,Auburn
745438,Daisy Platts,Bowling Green
748330,Izabella Del Rosario,Illinois-Chicago
748330,Izabella Del Rosario,Illinois Chicago (W)
749516,Luka Cvetko,Wayne State
749516,Luka Cvetko,Notre Dame
751706,Jaxon Gonzales,Seattle U (M)
751706,Jaxon Gonzales,Seattle U (W)
752180,Eric Liu,Pomona-Pitzer
752180,Eric Liu,Rensselaer
757328,Jenna Pearse,Northern Colo
757328,Jenna Pearse,Pace
757328,Jenna Pearse,St. Francis
774386,Delaney Burns,MIT
774386,Delaney Burns,Penn St
774581,Anna Curran,Loyola (MD)
774581,Anna Curran,Brooklyn
774581,Anna Curran,SUNY Maritime
776072,Max Chen,Caltech
776072,Max Chen,Johns Hopkins
779753,Hayden Jestes,Henderson St.
779753,Hayden Jestes,Ouachita
781664,Jacob Folsom,Grand Canyon
781664,Jacob Folsom,CSUB
787169,Ellie Parker,Rhodes
787169,Ellie Parker,Macalester
790900,Morgan Jones,NC State
790900,Morgan Jones,IU Indianapolis
794506,Ewa Osiniak,Drexel
794506,Ewa Osiniak,Lynn
794548,Colin Leonard,Hartwick
794548,Colin Leonard,Trinity C.
803318,Melker Olsson,Lindenwood
803318,Melker Olsson,TAMPA
805343,Brett Reason,Fla Atlantic (M)
805343,Brett Reason,Fla Atlantic (W)
808122,Peyton Turner,Old Dominion (M)
808122,Peyton Turner,Old Dominion (W)
810055,Aiden Neuman,Xavier
810055,Aiden Neuman,Penn St
813110,Anna Lee,Wheaton IL
813110,Anna Lee,UC Davis
814368,Abbey Webb,Auburn
814368,Abbey Webb,NC State
814425,Mikayla Popham,TCU
814425,Mikayla Popham,CSUB
815699,Oskar Iwarsson,Old Dominion (M)
815699,Oskar Iwarsson,Wyoming (M)
815699,Oskar Iwarsson,Wyoming (W)
815775,Gustav Persson,Bryant U (M)
815775,Gustav Persson,SIUC (M)
817685,Justine Drake,Saint Peter's
817685,Justine Drake,Bloomsburg
817685,Justine Drake,Drew
820519,Sebastian Odent,Missouri St. (M)
820519,Sebastian Odent,Arizona
824787,Morgan Thompson,Campbell
824787,Morgan Thompson,Maine
829845,Emily Carkhuff,Ursinus
829845,Emily Carkhuff,Dickinson
836753,Andrew Smith,Gannon
836753,Andrew Smith,Case Western
836753,Andrew Smith,Alma College
843583,Haley Angelo,Jewell
843583,Haley Angelo,Missouri St. (M)
843583,Haley Angelo,Missouri St (W)
844967,Jasmine Nocentini,Northwestern
844967,Jasmine Nocentini,Florida Int'l
844967,Jasmine Nocentini,Virginia
845047,Sarah Johnson,Mars Hill
845047,Sarah Johnson,Williams
847211,Alexander Johnson,Stevens
847211,Alexander Johnson,TCNJ
854571,Cameron Green,Harvard
854571,Cameron Green,IU Indianapolis
856258,Athena Clayson,Arizona St
856258,Athena Clayson,Fresno State
859729,Mallory Mead,Rider
859729,Mallory Mead,Oklahoma Christi
861577,Julia Stenhard,Bryant U (M)
861577,Julia Stenhard,Bryant U (W)
861731,Kaja Reinhardt,FGCU
861731,Kaja Reinhardt,Akron
862567,Jaden Olson,Amherst
862567,Jaden Olson,Penn
862997,Maddie Myers,West Chester
862997,Maddie Myers,Gannon
863241,Aidah Shuttleworth,Bethany
863241,Aidah Shuttleworth,Hanover
863257,Lily Davis,Ohio Wesleyan
863257,Lily Davis,SUNY Brockport
865283,Grace Soucy,Bentley
865283,Grace Soucy,Merrimack
869114,Chris Richardson,Georgia Tech
869114,Chris Richardson,Lynchburg
869408,Sophie Knepper,East Carolina
869408,Sophie Knepper,Pittsburgh
870093,Laticia Transom,Hawaii
870093,Laticia Transom,Southern Cali
872926,Matt/matthew Billenstein,Illinois College
872926,Matt/matthew Billenstein,Carthage
873073,Adrian Paseta,St. Louis
873073,Adrian Paseta,CSUB
873518,LAUREN MCDOUGALL,Iowa
873518,LAUREN MCDOUGALL,Rice
877003,Brandon Bell,Montevallo
877003,Brandon Bell,NYU
878604,Jonathan Taylor,Calvin
878604,Jonathan Taylor,Bridgewater
879310,Hope Christensen,Adams St.
879310,Hope Christensen,Emory & Henry
886044,Serena Gould,Arkansas
886044,Serena Gould,TCU
888249,Jan Komorowski,Illinois Chicago (W)
888249,Jan Komorowski,Illinois-Chicago
891856,Keren Wasserman,Fresno State
891856,Keren Wasserman,East Carolina
892351,Emily Fox,Middlebury
892351,Emily Fox,Wash U. MO
892642,Jackson Dircks,Augustana (W)
892642,Jackson Dircks,Augustana (M)
892683,Janis Silins,TCU
892683,Janis Silins,Wisconsin
893664,Joshua Kim,Princeton
893664,Joshua Kim,Babson
895327,Ella Kerr,SIUC (W)
895327,Ella Kerr,Youngstown St
908588,Caitlin Smith,Idaho
908588,Caitlin Smith,Nevada
913541,Tara Enneking,Old Dominion (M)
913541,Tara Enneking,Old Dominion (W)
914539,Pia Murray,South Carolina
914539,Pia Murray,Florida St
921361,Carter Anderson,Williams
921361,Carter Anderson,SIUC (M)
921361,Carter Anderson,South Dakota
926963,Mason Beck,St. Cloud St.-W
926963,Mason Beck,Widener
926963,Mason Beck,St. Cloud St.-M
926963,Mason Beck,John Carroll
927101,Teneka Ash,UNLV (M)
927101,Teneka Ash,UNLV (W)
927104,Kamil Piotrowicz,Lynn
927104,Kamil Piotrowicz,Oakland
927261,Aidan Scott,Drury
927261,Aidan Scott,Pacific
928548,Jordan Yip,Lewis
928548,Jordan Yip,South Carolina
929610,Katie Malicoat,Montevallo
929610,Katie Malicoat,Centenary (LA)
930318,Sidney Macgillivray,Biola University
930318,Sidney Macgillivray,Jewell
930319,Kailey Turner,New Mexico
930319,Kailey Turner,North Texas
932669,Bridget Pollard,Valparaiso (W)
932669,Bridget Pollard,Valparaiso (M)
933191,Roberts Zemturis,West Virginia
933191,Roberts Zemturis,Carson-Newman
936358,Jan Michal Karolczak,Northwestern
936358,Jan Michal Karolczak,Virginia
937611,Karan Raju,Youngstown St
937611,Karan Raju,Delaware
937614,Atuhaire Ambala,Grand Canyon
937614,Atuhaire Ambala,Clark
941230,Jax Mahlstadt,Truman St.
941230,Jax Mahlstadt,UMSL
941429,Xander Smith,Augustana (M)
941429,Xander Smith,Augustana (W)
942119,Eli Cohen,SUNY Oneonta
942119,Eli Cohen,Grand Canyon
948317,Ethan Trotter,Fresno Pacific
948317,Ethan Trotter,Adams St.
950033,Kadin Denner,UWEC
950033,Kadin Denner,CSUB
